customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7617,Tony Lambert,jorgewilliams@example.com,Saint Barthelemy,2024-05-20,Basic,20468.25
7618,Katie Cox,robin08@example.net,New Caledonia,2020-02-14,Standard,18910.07
7619,Robert Wallace,mcclainelizabeth@example.com,Mauritania,2024-08-13,Basic,32899.48
7620,Bobby Guzman,zmitchell@example.net,Algeria,2019-09-25,Basic,45749.18
7621,Joan Taylor,john77@example.com,Dominica,2024-10-06,Basic,27453.26
7622,Olivia Payne,ibauer@example.org,Heard Island and McDonald Islands,2020-06-01,Standard,37599.63
7623,Donald Warren,smithsamantha@example.org,South Africa,2023-05-10,Standard,27843.30
7624,Brian Lawson,sscott@example.com,Mozambique,2023-03-16,Basic,24822.07
7625,Christina Barnes,drakemonica@example.net,Guatemala,2024-11-07,Premium,18671.23
7626,Angel Roberts,reevesandrew@example.org,Norfolk Island,2022-11-12,Premium,15125.28
7627,Donald Wilson,kroberts@example.org,Dominican Republic,2020-10-08,Standard,26307.07
7628,Jamie Friedman,hornshirley@example.org,Brazil,2018-07-20,Basic,47381.60
7629,Devon Holmes,frank52@example.com,Togo,2020-10-27,Basic,40673.61
7630,Thomas Marshall,bryanespinoza@example.net,Spain,2019-01-27,Standard,10087.09
7631,Zachary Gaines,townsendtimothy@example.org,Guam,2023-12-03,Basic,9561.01
7632,Kristy Harris,tamara59@example.net,Sweden,2024-09-21,Premium,7822.42
7633,Dr. Vanessa Wilson MD,bergersarah@example.net,Nepal,2019-06-01,Standard,591.19
7634,Derrick Anderson,joshuabradley@example.com,Guinea-Bissau,2018-01-19,Premium,14550.68
7635,Luis Arnold,dianecrawford@example.com,Liberia,2018-07-23,Basic,48946.55
7636,Olivia Parker,gchase@example.net,Mexico,2023-03-26,Standard,7425.03
7637,Brenda Singleton,bramsey@example.com,Israel,2024-12-01,Basic,37374.95
7638,Henry Gross,abigailsmith@example.org,Western Sahara,2018-10-03,Standard,37085.44
7639,Jeffrey Harper,joyce44@example.org,Israel,2020-07-18,Premium,43548.69
7640,Tyler Vargas,edward32@example.net,Comoros,2024-04-29,Premium,10964.59
7641,David Oneill,jonesdeborah@example.net,Liechtenstein,2019-04-30,Premium,10285.85
7642,Matthew Bradley,jessicamora@example.org,Puerto Rico,2024-06-12,Standard,16137.72
7643,Hector Patterson,seth23@example.net,Japan,2024-02-05,Standard,6706.52
7644,Jennifer Williams,gjones@example.org,Western Sahara,2024-08-19,Basic,27053.29
7645,Monica Bradford,dbyrd@example.net,Isle of Man,2021-09-02,Basic,19248.85
7646,Theresa Johnson,julie18@example.com,Aruba,2019-10-17,Basic,39316.62
7647,Johnny Freeman,barry18@example.net,Gabon,2019-07-09,Standard,45438.68
7648,Sandra Brown,ianbird@example.com,Guinea,2021-09-11,Basic,48484.09
7649,Thomas Walker,robertpetersen@example.net,Albania,2019-09-12,Premium,25977.65
7650,Sherri Walker,monicaluna@example.org,Luxembourg,2020-08-14,Standard,41599.38
7651,Mary Cooke,wilsonangela@example.net,Montserrat,2018-05-07,Basic,46631.15
7652,Alexander Graves,smithshawn@example.net,Andorra,2022-10-14,Standard,30470.70
7653,Martin Miller,omurillo@example.net,Italy,2019-02-24,Basic,47169.53
7654,Michelle Bennett,tiffanyrobinson@example.net,Equatorial Guinea,2024-04-07,Basic,20093.87
7655,Patrick Zimmerman,gpowell@example.net,Guadeloupe,2024-05-17,Basic,46068.73
7656,Christina Moody,rlindsey@example.com,Madagascar,2018-05-20,Basic,49388.09
7657,Frederick Powell,tammyabbott@example.org,Egypt,2022-02-24,Standard,26744.01
7658,Adam Walker,nelsoncory@example.net,Iraq,2018-01-18,Premium,23745.52
7659,Brittany Mitchell,michaelmcgee@example.org,British Indian Ocean Territory (Chagos Archipelago),2022-02-01,Premium,31434.58
7660,Madeline Aguirre,watkinsalexander@example.org,Botswana,2018-01-12,Standard,30822.78
7661,Kevin Anderson,gbeck@example.org,Mauritania,2022-08-03,Premium,46828.72
7662,Matthew Davis MD,pmckenzie@example.org,Korea,2022-10-30,Basic,16726.96
7663,Andrew Green,daniellewells@example.com,Romania,2023-05-22,Premium,37909.01
7664,David Brooks,michellebell@example.com,Japan,2021-04-04,Premium,15550.04
7665,Beth Becker,stephen66@example.org,Azerbaijan,2021-06-12,Standard,12955.61
7666,Elizabeth Meadows,johnstonrobin@example.org,Oman,2019-11-01,Standard,11354.36
7667,Brian Perez,woodkenneth@example.net,Solomon Islands,2018-10-25,Basic,9789.14
7668,Lisa Sellers,brownstephanie@example.net,Spain,2024-12-09,Standard,42535.97
7669,Jeffrey Arnold,rhart@example.net,Faroe Islands,2019-02-02,Premium,2686.31
7670,Emily Gray,xrosario@example.com,Japan,2023-07-01,Standard,9902.82
7671,Pamela Martin,andre15@example.org,Christmas Island,2019-11-26,Premium,24866.82
7672,Sonya Johnson,howardtimothy@example.org,Nauru,2021-12-03,Premium,11365.21
7673,Debra Johnson,juliestevens@example.org,Armenia,2018-12-19,Basic,38113.58
7674,Courtney Thompson,holmesderrick@example.org,Peru,2020-01-05,Premium,7415.98
7675,Martha Ford,hclark@example.net,Saint Barthelemy,2021-09-28,Basic,37236.12
7676,Jeremy Clark,fperez@example.org,Northern Mariana Islands,2024-07-19,Basic,36139.45
7677,Nicolas Mason,fking@example.net,United States of America,2024-08-16,Premium,25830.26
7678,Heather Manning,rebecca25@example.net,Ghana,2020-03-03,Premium,23035.13
7679,Rhonda Morris,david41@example.com,Egypt,2020-02-17,Standard,36614.94
7680,Anthony Allen,smartinez@example.org,Afghanistan,2021-04-18,Standard,13825.58
7681,Ms. Kristin Sullivan,simmonsjose@example.org,Vanuatu,2023-01-12,Standard,27542.51
7682,Elizabeth Moore,bradleyerica@example.net,Congo,2018-01-01,Standard,24719.78
7683,Jonathan Lyons,garciastephanie@example.org,Marshall Islands,2018-04-16,Standard,37514.64
7684,Shawna Harris,abigail54@example.com,Albania,2023-12-30,Standard,43313.47
7685,Stephanie Guerrero,tanyamorrison@example.com,Dominican Republic,2020-07-12,Standard,49323.61
7686,Dr. Thomas Wells,franklinmichael@example.com,Mexico,2018-01-22,Basic,41863.34
7687,Erik Kelly,joshuaduarte@example.org,Kuwait,2022-08-21,Standard,3903.20
7688,Dennis Henry,martinezjoshua@example.net,Guadeloupe,2024-10-27,Premium,39342.74
7689,Mark Patterson,oscarwalker@example.org,Cape Verde,2018-05-20,Basic,27912.42
7690,Barbara Adams,karen80@example.net,Niue,2022-01-03,Premium,24217.73
7691,Peggy Roberts,fosterjacob@example.com,North Macedonia,2020-09-05,Basic,8406.29
7692,Alicia Henderson,mbuck@example.com,Netherlands,2024-01-14,Basic,17420.95
7693,James Brown,trevor39@example.org,Eritrea,2021-01-02,Standard,19237.98
7694,Mark Lee,lindalee@example.net,Niue,2020-11-13,Premium,30290.43
7695,Christine Wolfe DDS,petersdavid@example.org,Cuba,2018-10-28,Basic,39759.81
7696,Kaitlin Mcfarland,beasleystacey@example.net,Luxembourg,2023-09-16,Premium,17281.23
7697,Kristin Mueller,trevinohayley@example.net,Singapore,2024-02-09,Basic,4044.78
7698,Sylvia Steele,batkins@example.net,Panama,2019-01-26,Standard,44770.36
7699,Tara Carson,hamiltonantonio@example.net,Croatia,2023-01-25,Standard,13635.30
7700,Joseph Beck,staylor@example.net,San Marino,2024-12-11,Standard,33486.94
7701,Ryan Adams,kevin93@example.com,Honduras,2020-10-16,Basic,33353.63
7702,Kellie Boyd,gdouglas@example.com,Egypt,2022-06-20,Premium,32365.96
7703,Robyn Mathews,tiffanygriffith@example.org,Bermuda,2023-04-21,Premium,2623.86
7704,Gabrielle Hall,adriana96@example.org,Tonga,2018-02-16,Basic,12366.91
7705,Dan Larsen,martindaniel@example.net,New Caledonia,2018-02-21,Basic,15642.97
7706,Matthew Moyer,hbrown@example.com,Denmark,2021-06-30,Premium,27024.85
7707,Erica Diaz,brandon18@example.org,Sweden,2018-03-17,Premium,30249.93
7708,Stephanie Charles,fwalls@example.com,Cayman Islands,2024-02-15,Premium,8992.73
7709,Jason Phillips,robertwoods@example.net,Afghanistan,2024-01-20,Premium,34080.53
7710,Lori Lyons,smithbilly@example.net,Tuvalu,2024-08-07,Standard,19743.45
7711,Sean English,harrismarc@example.net,Lesotho,2019-10-19,Basic,36596.11
7712,Troy Fox,sherry42@example.com,Canada,2020-09-04,Basic,18650.16
7713,Patrick Davis MD,smithkimberly@example.com,China,2024-02-07,Basic,20027.08
7714,Jennifer Cruz DVM,qgonzalez@example.org,Thailand,2021-02-15,Basic,48607.88
7715,Juan Jones,johnsonmariah@example.org,Uzbekistan,2018-03-28,Basic,22296.32
7716,David Johnson,larashane@example.com,Somalia,2024-01-23,Premium,7662.43
7717,Tyrone Ewing,nathanielperkins@example.com,Mayotte,2021-08-10,Premium,30443.22
7718,Edward Davis,walter21@example.com,Saint Pierre and Miquelon,2021-10-16,Premium,48544.22
7719,Richard King,christianmckinney@example.com,Azerbaijan,2022-04-15,Standard,34633.25
7720,Stacey Mcgrath,khawkins@example.net,Benin,2024-09-24,Premium,43360.89
7721,John Kim,swarren@example.net,Paraguay,2020-08-27,Standard,36069.56
7722,Lori Lester,chenpatrick@example.org,Portugal,2019-06-26,Premium,2869.14
7723,Robin Hayes,christopher55@example.org,Nauru,2020-02-17,Basic,49274.14
7724,Shane Clark,morrisonadrienne@example.org,Cyprus,2021-05-13,Standard,42515.21
7725,Kayla Bush,reneepayne@example.net,Cape Verde,2023-08-23,Basic,45010.14
7726,Eduardo Griffin DDS,kevin46@example.org,Sri Lanka,2022-11-05,Standard,2224.32
7727,Janet Castillo,kyork@example.org,Egypt,2024-10-14,Basic,24200.10
7728,Adrian Rush,david21@example.net,Marshall Islands,2018-06-24,Basic,8492.56
7729,Stephen Richards,martinronald@example.net,Monaco,2019-04-27,Basic,34994.65
7730,Janet Romero,jesseyoung@example.com,Bolivia,2019-01-15,Basic,41970.87
7731,Matthew Murphy,geraldcortez@example.net,Pitcairn Islands,2021-03-01,Premium,4035.15
7732,Heidi Smith,harrisonamy@example.org,Azerbaijan,2020-03-28,Basic,42822.33
7733,Sally Chaney,mariaramirez@example.org,Thailand,2019-08-18,Standard,18990.76
7734,Mr. Brett Miller,stacygonzales@example.com,Zambia,2019-01-30,Standard,26901.98
7735,Greg Hill,michelle17@example.org,Saudi Arabia,2024-03-17,Standard,28087.77
7736,Abigail Russell,mary76@example.com,Kiribati,2021-11-05,Premium,40037.09
7737,Tina Watson,fishersarah@example.com,Grenada,2020-09-14,Premium,32941.17
7738,Tanya Gibbs,kristahughes@example.org,Belarus,2019-04-02,Basic,32844.27
7739,Jessica Macdonald,toneill@example.com,United States Minor Outlying Islands,2018-05-13,Standard,49710.33
7740,Sheryl Thompson,catherinemercer@example.net,South Georgia and the South Sandwich Islands,2019-10-13,Premium,1002.66
7741,Curtis Garcia,umccarthy@example.org,Hungary,2020-07-14,Basic,45258.69
7742,Dylan Wilcox,caseyjoseph@example.org,Antarctica (the territory South of 60 deg S),2018-01-29,Standard,23922.61
7743,Molly Holmes,ortegacatherine@example.org,Andorra,2021-01-21,Standard,35587.29
7744,Sheri Hodges,ssteele@example.net,Nauru,2021-04-28,Standard,36347.83
7745,Mark Ford,kmurphy@example.net,Belgium,2018-08-21,Basic,33976.92
7746,Brian Wilkerson,brayelizabeth@example.net,Kuwait,2019-07-18,Basic,44780.46
7747,Angela West,heather16@example.com,Bangladesh,2018-11-24,Standard,37560.68
7748,Frank Kennedy,zjordan@example.net,Martinique,2021-03-30,Standard,37320.30
7749,Nicholas Pierce,harrisangela@example.com,Cameroon,2024-12-04,Basic,17014.03
7750,Holly Salazar,jonesmichelle@example.com,Venezuela,2020-09-25,Basic,13687.74
7751,Mary Bentley,lpalmer@example.net,Guam,2023-06-14,Standard,49890.33
7752,Joshua Davidson,,Tanzania,2019-06-26,Standard,9072.12
7753,Christina Dixon,hansenluke@example.net,El Salvador,2021-08-31,Basic,37971.31
7754,Jennifer Jenkins,stephen16@example.net,Ghana,2022-03-20,Premium,18228.77
7755,Charles Davis,kathleenmitchell@example.org,Poland,2018-02-25,Premium,37477.11
7756,Craig Valdez,wmatthews@example.com,Bhutan,2018-10-29,Basic,26777.57
7757,Robin Reid,steven01@example.com,Mexico,2018-03-09,Premium,18761.12
7758,Hannah Garrett,jessicawilkerson@example.org,China,2024-03-25,Standard,396.29
7759,Philip Stokes,bradleymedina@example.com,Saint Martin,2022-05-10,Basic,20124.11
7760,Travis Williams,berrynancy@example.org,Saint Pierre and Miquelon,2021-09-16,Premium,19729.20
7761,Brianna Elliott,edwardnorman@example.net,Slovenia,2018-06-20,Standard,19850.91
7762,Heather Ramos MD,ramseyandrea@example.com,Cook Islands,2022-11-13,Premium,18611.13
7763,Jeremy Gonzales,laurawilliams@example.com,Kyrgyz Republic,2019-06-14,Basic,26592.00
7764,Donald Perkins,coxbarbara@example.org,Andorra,2018-12-26,Basic,31701.04
7765,Franklin Allen,nicholas08@example.net,Maldives,2020-12-25,Premium,31229.83
7766,Mitchell Castro,anneblack@example.com,Uzbekistan,2024-08-04,Premium,646.35
7767,Diana Riley,lfreeman@example.com,Burkina Faso,2020-06-05,Basic,2285.71
7768,Manuel Miller,pattersonstacey@example.org,Korea,2019-04-30,Premium,3029.24
7769,Kelly Ayers,adamsrenee@example.org,Afghanistan,2020-08-29,Basic,1537.74
7770,Nicholas Pineda,veronicalane@example.net,Uruguay,2022-02-03,Premium,1262.94
7771,Katherine Wang,ealvarez@example.com,Papua New Guinea,2020-12-10,Standard,7988.17
7772,Patrick Parks,justin10@example.org,Niger,2020-03-30,Standard,37873.11
7773,Roberta Davis,wendyruiz@example.com,Svalbard & Jan Mayen Islands,2024-05-17,Standard,34836.08
7774,Kevin Duarte,mackenzie42@example.com,Anguilla,2022-02-10,Premium,42887.66
7775,Kayla Rodriguez,raymondbruce@example.com,Comoros,2024-06-11,Basic,41236.55
7776,Jesus Turner,nicolerandolph@example.net,Gambia,2022-05-27,Premium,2572.00
7777,Richard Gibbs,sandrawalsh@example.net,Tuvalu,2023-12-25,Standard,2245.60
7778,Rhonda Sanders,yvette19@example.com,Fiji,2023-03-14,Standard,45869.85
7779,Melanie Clarke,qrios@example.net,Turkmenistan,2023-07-13,Standard,33113.15
7780,Colton Gibbs,qwaller@example.org,Svalbard & Jan Mayen Islands,2020-11-21,Standard,49075.97
7781,Eric Ramirez,sdavis@example.net,Reunion,2024-08-15,Premium,2287.85
7782,Eileen Hughes,robin66@example.org,United States Minor Outlying Islands,2021-03-16,Basic,27886.16
7783,Gregory Miller,zbarnett@example.org,Cayman Islands,2024-10-13,Standard,34704.94
7784,Debra Horn,bassdaniel@example.net,Ireland,2021-09-11,Premium,25738.36
7785,James Singh,silvalisa@example.net,Pakistan,2019-05-25,Basic,912.87
7786,Carla Gross,bennettjoseph@example.org,Saint Martin,2024-04-17,Premium,35946.48
7787,Anthony Lee,carlos09@example.org,Fiji,2024-09-04,Standard,17458.25
7788,Christopher Howard,adam56@example.net,Reunion,2021-12-06,Basic,10646.93
7789,Charles Berry,tmcgee@example.com,China,2021-03-05,Standard,19967.03
7790,Raven Malone,lindaleonard@example.org,Malta,2022-07-22,Premium,43361.10
7791,Laura Johnson,parkerpaul@example.org,Cote d'Ivoire,2024-09-11,Basic,18612.63
7792,Timothy Dennis,njones@example.org,Papua New Guinea,2019-05-21,Standard,30864.90
7793,John Campbell,melissajones@example.org,Zambia,2018-08-03,Standard,35000.63
7794,Donald Ford,boyertammy@example.net,Hong Kong,2022-04-06,Premium,11813.21
7795,Linda Petersen,simpsonjames@example.org,Thailand,2022-07-31,Premium,40561.92
7796,Carrie Wilson,jessicathomas@example.com,Azerbaijan,2019-07-26,Standard,27133.86
7797,Steven Wade,davidanderson@example.net,Kenya,2018-05-05,Standard,623.20
7798,Olivia Fisher,brandon04@example.net,United Kingdom,2023-01-13,Basic,7797.74
7799,Laura Carson,david34@example.net,Rwanda,2022-09-23,Standard,900.17
7800,Jessica Russell,erobinson@example.org,Suriname,2020-03-16,Standard,40008.87
7801,Sara Taylor,cruzjohn@example.com,Guinea-Bissau,2018-09-15,Standard,25248.00
7802,Lisa Woods,carla56@example.com,Guinea-Bissau,2018-04-22,Premium,18785.50
7803,James Henderson,csanders@example.com,Morocco,2020-03-26,Basic,317.96
7804,Colleen Park,longbreanna@example.net,Zimbabwe,2022-12-13,Premium,34001.60
7805,Adam Martin,evanhenderson@example.net,Equatorial Guinea,2019-01-05,Standard,24902.82
7806,Christina Taylor,jennifer42@example.org,Gambia,2019-01-20,Standard,21220.01
7807,Adam Campbell,leslieoliver@example.org,Grenada,2021-11-21,Basic,22057.88
7808,Ariel Montgomery,robertojones@example.com,Iran,2018-09-11,Standard,6534.53
7809,Erica Wade,timothygomez@example.net,Kuwait,2020-11-13,Standard,3845.16
7810,Amanda Flores,kathydavis@example.net,Australia,2020-10-01,Basic,16387.22
7811,Mr. Steven Rivera DDS,yolandanelson@example.com,Bouvet Island (Bouvetoya),2022-12-17,Basic,13340.88
7812,Jeffrey Hill,jessicalawson@example.com,China,2022-03-18,Standard,36622.95
7813,Brittany Meyers,brenda03@example.org,Cameroon,2022-02-05,Premium,4943.98
7814,Melissa Davis,renee59@example.net,Tanzania,2021-08-03,Basic,46954.56
7815,Isabella Rowe,chad71@example.com,India,2023-03-31,Basic,2815.27
7816,Terry Robinson,wilsonchristopher@example.net,Latvia,2023-03-01,Premium,28676.21
7817,Christine Kelley,edwardkelly@example.net,Cook Islands,2018-11-24,Basic,46627.05
7818,Shawn Adams,harrisoneric@example.org,Palau,2024-06-15,Basic,19953.20
7819,Benjamin Flowers,baxtercory@example.com,Ukraine,2021-05-15,Basic,20290.33
7820,Ms. Tiffany Gray,snydertimothy@example.org,British Virgin Islands,2020-05-29,Standard,16571.88
7821,Joshua Gallagher,michael35@example.com,Niue,2019-05-20,Basic,11829.07
7822,Jennifer Murray,gonzalezdaniel@example.org,Cook Islands,2021-08-13,Basic,30402.93
7823,Rhonda Jones,kylescott@example.net,Hong Kong,2020-12-16,Basic,33560.58
7824,James Clayton,choisandra@example.com,Christmas Island,2023-02-28,Standard,27392.24
7825,Darrell Hill,alexis60@example.org,Taiwan,2018-01-29,Standard,34364.57
7826,Jennifer Rodriguez,alberthiggins@example.net,Falkland Islands (Malvinas),2018-07-21,Premium,48531.40
7827,Diana Villa,jeffrey36@example.org,Antarctica (the territory South of 60 deg S),2023-05-13,Standard,40084.31
7828,Jose Morse,mikeclark@example.net,Ecuador,2018-12-30,Basic,13341.42
7829,Susan Hill,gbell@example.org,Peru,2018-01-25,Basic,5103.05
7830,Matthew Hughes,matthewmurphy@example.net,Saint Pierre and Miquelon,2020-01-31,Premium,1374.12
7831,Jeffery Reese,mdavis@example.net,Guam,2022-01-14,Standard,24494.56
7832,Katelyn Smith,adam30@example.net,Saint Pierre and Miquelon,2020-06-07,Premium,42530.41
7833,Karen Anderson,stephanie85@example.com,South Africa,2019-08-12,Basic,35352.76
7834,Jeffery Ramos,durhamjason@example.net,Saint Vincent and the Grenadines,2023-05-17,Premium,39328.09
7835,Christopher Stone,jamesray@example.com,Gambia,2019-06-30,Premium,28319.57
7836,Bruce Miller Jr.,melaniehoward@example.net,Comoros,2022-07-17,Standard,13027.91
7837,Crystal Green,gduke@example.net,Sierra Leone,2020-02-02,Basic,46085.81
7838,Robert Eaton,macknicole@example.com,Samoa,2021-08-12,Premium,38178.02
7839,Rhonda Smith,thompsondiane@example.com,Gambia,2022-06-06,Standard,18865.50
7840,Thomas Cruz,harrismatthew@example.net,Vietnam,2024-08-28,Basic,9422.90
7841,Ryan Bauer,michelle42@example.org,Tuvalu,2019-11-09,Standard,23722.55
7842,Andrew Payne,jason93@example.net,South Georgia and the South Sandwich Islands,2020-08-27,Basic,46659.30
7843,Ronald Mayer,sjohnson@example.org,Tunisia,2019-10-16,Premium,36074.41
7844,Joshua Hernandez,greenebrenda@example.com,Uzbekistan,2021-10-17,Basic,7120.50
7845,Kathryn Sandoval,michael45@example.com,Saint Barthelemy,2019-07-14,Premium,34331.92
7846,Renee Heath,banksmary@example.net,Isle of Man,2018-03-30,Basic,4786.64
7847,Samantha Ward,thomasmckenzie@example.com,Vanuatu,2018-01-01,Premium,21221.66
7848,Sally Thompson,sphillips@example.net,Syrian Arab Republic,2020-02-13,Premium,38081.15
7849,Beverly Simpson DDS,cassandra19@example.net,Namibia,2019-12-19,Basic,14017.12
7850,Ronald Perez,kyle77@example.org,Mozambique,2019-07-21,Premium,48080.22
6558,Joshua Bright,bradley14@example.com,Slovakia (Slovak Republic),2023-07-20,Basic,3623.05
7852,Kristie Faulkner,suttonkristi@example.org,Latvia,2024-08-17,Basic,7552.60
7853,Heather Chase,feliciablack@example.net,Estonia,2024-10-26,Premium,40004.80
7854,Carolyn Ramos,fowlerwilliam@example.org,Estonia,2023-06-03,Standard,41011.93
7855,Logan Davis,saracamacho@example.net,Mongolia,2018-12-11,Standard,42152.78
